file,jd,date,year,phase,epoch,instrument,exptime,continuum_color,vmag_nearest,vmag_dt_days,Hbeta_peak,Hbeta_ew,HeI_NaD_peak,HeI_NaD_ew,Halpha_peak,Halpha_ew
000-BBW-825_CDZ_2461210.51583333.FITS,2461210.51583333,2026-06-19,2026.463057077616,0.6499653413623925,23.649965341362392,RC14 + UVEX_600 + Atik460EX,3600,1.9480338080385176,9.944,0.00017667002975940704,0.7750779644573219,-3.010118296701913,1.1243639361438402,-3.9988756594386867,2.223911729507459,12.745673916291556
000-BBW-825_CDZ_2461213.50902778.FITS,2461213.50902778,2026-06-22,2026.4712576103564,0.6631191871957931,23.663119187195793,RC14 + UVEX_600 + Atik460EX,4200,1.6310534425153167,9.941,-0.0004177801311016083,0.8039515801223518,-2.763873904298632,1.0992856540871119,-3.3705184757087827,1.7968840921372429,9.052986101052324
000-BBW-825_CDZ_2461214.50399306.FITS,2461214.50399306,2026-06-23,2026.47398354263,0.6674916461589042,23.667491646158904,RC14 + UVEX_600 + Atik460EX,4200,2.0822179955346107,9.957,-0.00022306013852357864,0.7744075361251345,-3.280104669592947,1.1041170515007983,-4.242930967858646,1.9655231290722635,10.990257108267041
000-BBW-825_CDZ_2461215.53306713.FITS,2461215.53306713,2026-06-24,2026.4768029236438,0.6720139990811411,23.67201399908114,RC14 + UVEX_600 + Atik460EX,5400,2.10140732422634,9.914,-0.029427130240947008,0.7787174633620954,-3.241396651090257,1.0716687625637311,-4.004206223599185,1.9315174694197847,11.157830277837725
000-BBW-825_CDZ_2461216.5325.FITS,2461216.5325,2026-06-25,2026.479541095891,0.6764060912469461,23.676406091246946,RC14 + UVEX_600 + Atik460EX,5400,1.9415727063720996,9.919,-0.0012600002810359001,0.7759372802977005,-3.2018273956813346,1.0900747589751,-4.153391665840658,1.8997611421669789,10.541429923735288
000-BBW-825_CDZ_2461217.49353009.FITS,2461217.49353009,2026-06-25,2026.482174055041,0.6806294191504563,23.680629419150456,RC14 + UVEX_600 + Atik460EX,6000,2.0115172979569174,9.939,0.001049910206347704,0.7816448246458553,-3.104627717713604,1.092360974837022,-4.141945845955495,1.9496682660178557,11.136182653094167
000-BBW-825_CDZ_2461218.45678241.FITS,2461218.45678241,2026-06-26,2026.484813102493,0.6848625128322503,23.68486251283225,RC14 + UVEX_600 + Atik460EX,6000,2.1487276954411487,9.977,0.0010675899684429169,0.764087006461755,-3.2202129509521185,1.0992017335455329,-4.0809376879900015,1.9169461683233875,10.890479865062767
000-BBW-825_CDZ_2461219.47399306.FITS,2461219.47399306,2026-06-27,2026.4875999809867,0.6893327309541881,23.689332730954188,RC14 + UVEX_600 + Atik460EX,3000,2.106608491190348,9.979,0.001156939659267664,0.7640541806456133,-3.417370037305887,1.0800115013832026,-4.259484225790964,1.7715728779645066,9.34919287113161
000-BBW-825_CDZ_2461220.45521991.FITS,2461220.45521991,2026-06-28,2026.490288273726,0.6936448152257739,23.693644815225774,RC14 + UVEX_600 + Atik460EX,6000,2.0446168710780177,9.947,0.0010600900277495384,0.7757597859066572,-3.2058194336909747,1.0575137561611616,-4.388087891002429,1.787800501450232,9.761758592058229
000-BBW-825_CDZ_2461221.45005787.FITS,2461221.45005787,2026-06-29,2026.4930138571774,0.6980167146696097,23.69801671466961,RC14 + UVEX_600 + Atik460EX,6000,2.059288779914207,9.991,0.0011021303944289684,0.7761387733804151,-3.172028542483867,1.045858966327183,-4.528922696352877,1.7667134745677822,9.779389681619408
000-BBW-825_CDZ_2461222.45158565.FITS,2461222.45158565,2026-06-30,2026.495757768904,0.7024180130944195,23.70241801309442,RC14 + UVEX_600 + Atik460EX,6000,2.0712929034412673,9.968,0.001084350049495697,0.7692735161414403,-3.30199739008461,1.091317728231732,-4.373275114404128,1.8240702515142713,9.805494128964117
000-BBW-825_CDZ_2461223.45583333.FITS,2461223.45583333,2026-07-01,2026.4985091324104,0.7068312643479331,23.706831264347933,RC14 + UVEX_600 + Atik460EX,6000,2.142832246341032,10.004,-0.030833330005407333,0.768213116229768,-3.240325441295149,1.0766963595224897,-4.187325666477527,1.8425273748165514,9.966863884937903
000-BBW-825_CDZ_2461224.45611111.FITS,2461224.45611111,2026-07-02,2026.501249619479,0.7112270695412626,23.711227069541263,RC14 + UVEX_600 + Atik460EX,6000,2.291451607475453,9.984,-0.0014311098493635654,0.7575095330764453,-3.370848846826842,1.0813888395413027,-4.494521488774204,1.8006858405788826,9.778343769994219
000-BBW-825_CDZ_2461225.44872685.FITS,2461225.44872685,2026-07-03,2026.5039691146578,0.7155892032538809,23.71558920325388,RC14 + UVEX_600 + Atik460EX,6000,2.0653749286316256,9.989,0.0012231497094035149,0.7730751852331398,-3.125208199575791,1.0403064499959944,-4.492407347837856,1.6019314202949575,8.20837966877506
000-BBW-825_CDZ_2461227.45190972.FITS,2461227.45190972,2026-07-05,2026.509457286904,0.7243923595757096,23.72439235957571,RC14 + UVEX_600 + Atik460EX,6000,2.215366036962328,10.0454,1.0279938578605652e-05,0.7272276527597973,-3.6925782206197377,1.072875311498532,-4.260799648892559,1.8351118306584737,10.018803408449191
000-BBW-825_CDZ_2461228.44168981.FITS,2461228.44168981,2026-07-06,2026.5121690131775,0.7287420317828541,23.728742031782854,RC14 + UVEX_600 + Atik460EX,4800,2.2459769031961416,10.029,0.0006301901303231716,0.738598345274602,-3.5893766015682975,1.0544769353883783,-4.494473326445261,1.732404792380208,9.198088427324965
000-BBW-825_CDZ_2461229.45265046.FITS,2461229.45265046,2026-07-07,2026.5149387683834,0.7331847837514722,23.733184783751472,RC14 + UVEX_600 + Atik460EX,6000,2.4528565846261876,10.056,-0.0017704600468277931,0.7439127050615624,-3.5897601234645125,1.046976822664895,-4.464731117357086,1.7652003268351064,9.611295186469876
000-BBW-825_CDZ_2461230.44921296.FITS,2461230.44921296,2026-07-08,2026.5176690766027,0.7375642618331248,23.737564261833125,RC14 + UVEX_600 + Atik460EX,6000,2.257100545764085,10.07,0.005807040259242058,0.7428054126248596,-3.551631644812149,1.0664160282643163,-4.562310246223459,1.7145232266476307,9.047056629994914
000-BBW-825_CDZ_2461231.44851852.FITS,2461231.44851852,2026-07-09,2026.5204069000554,0.7419557945246744,23.741955794524674,RC14 + UVEX_600 + Atik460EX,4200,2.055618375325734,10.044,-0.001428520306944847,0.7455087463446244,-3.5923423531282803,1.0405056056854203,-4.451746225727426,1.6920973513838045,8.855540840980087
000-BBW-825_CDZ_2461232.44105324.FITS,2461232.44105324,2026-07-10,2026.5231261732606,0.7463175721862676,23.746317572186268,RC14 + UVEX_600 + Atik460EX,4800,2.1146775110399627,10.042,0.0006367596797645092,0.7415677771187079,-3.505211534649746,1.061396035747088,-4.381760005839001,1.7811203281884083,9.443570334471941
000-BBW-825_CDZ_2461233.44196759.FITS,2461233.44196759,2026-07-11,2026.5258684043556,0.7507161748388675,23.750716174838868,RC14 + UVEX_600 + Atik460EX,4800,2.1258026823323393,10.047,0.0006124102510511875,0.7415197129701325,-3.6228131032463313,1.0438564345479304,-4.4215332155556855,1.6758450283260713,8.441288382304753
000-BBW-825_CDZ_2461234.4437963.FITS,2461234.4437963,2026-07-12,2026.5286131405476,0.7551187957254619,23.755118795725462,RC14 + UVEX_600 + Atik460EX,4800,2.1830870692647535,10.042,0.0006437003612518311,0.7441682066088221,-3.589350204348851,1.040844148786119,-4.474498867341628,1.6219624389706737,8.211947529490718
000-BBW-825_CDZ_2461236.44643519.FITS,2461236.44643519,2026-07-14,2026.5340998224378,0.7639195614815506,23.76391956148155,RC14 + UVEX_600 + Atik460EX,6000,2.1852964495608447,10.044,-0.001715189777314663,0.7206048105676783,-3.6794078961543866,1.046306079231806,-4.622728826287125,1.6163568756154334,7.840757568985916
000-BBW-825_CDZ_2461237.44699074.FITS,2461237.44699074,2026-07-15,2026.5368410705207,0.7683165873595641,23.768316587359564,RC14 + UVEX_600 + Atik460EX,6000,2.197882860586386,10.003,0.0017492598854005337,0.7252732400416585,-3.6825488998373666,1.026431429874346,-4.742311316584003,1.5282493963128856,7.312007677723219
000-BBW-825_CDZ_2461238.44599537.FITS,2461238.44599537,2026-07-16,2026.5395780695067,0.7727067975872828,23.772706797587283,RC14 + UVEX_600 + Atik460EX,6000,2.2381621417172473,10.143,-0.012995369732379913,0.7286372610249803,-3.694066083802734,1.046881128901254,-4.72765423610829,1.5078767920497318,7.40995600419832
000-BBW-825_CDZ_2461239.45006944.FITS,2461239.45006944,2026-07-17,2026.54232895737,0.7771192858982907,23.77711928589829,RC14 + UVEX_600 + Atik460EX,6000,2.2404797133859686,10.007,-0.0017194398678839207,0.7426019698838554,-3.646777202197569,1.0863887884706847,-4.271828268895058,1.9035089567697674,10.492159196569084
000-BBW-825_CDZ_2461240.44394676.FITS,2461240.44394676,2026-07-18,2026.545051908932,0.7814869637299182,23.781486963729918,RC14 + UVEX_600 + Atik460EX,6000,2.2776226889631186,10.028,-0.0016867602244019508,0.722779352605432,-3.783093045589232,1.0652651626827925,-4.433465629572796,1.6836685673418534,8.540531698150037
000-BBW-825_CDZ_2461241.46861111.FITS,2461241.46861111,2026-07-19,2026.5478592085205,0.7859899377643131,23.785989937764313,RC14 + UVEX_600 + Atik460EX,10200,2.348171406283725,10.007,0.005558889824897051,0.7492679694322271,-3.489170782353303,1.0515721739581074,-4.675462019536463,1.664482255631173,8.542279479927343
000-BBW-825_CDZ_2461242.48489583.FITS,2461242.48489583,2026-07-20,2026.5506435502193,0.7904560868077048,23.790456086807705,RC14 + UVEX_600 + Atik460EX,13200,2.3295879607389067,9.8563,0.00015855999663472176,0.7403159809779243,-3.5969387004405164,1.0685930022154824,-4.487491300343255,1.6659823819015172,8.617480703657048
000-BBW-825_CDZ_2461244.47469907.FITS,2461244.47469907,2026-07-22,2026.5560950659458,0.799200445216691,23.79920044521669,RC14 + UVEX_600 + Atik460EX,11400,2.2225734114547198,10.0109,-0.0004290700890123844,0.7529213534535648,-3.3331669805478232,1.0638588944304728,-4.383770028368179,1.8262757235742952,9.946857888142926
000-BBW-825_CDZ_2461245.49053241.FITS,2461245.49053241,2026-07-23,2026.558878170986,0.8036646106308467,23.803664610630847,RC14 + UVEX_600 + Atik460EX,14400,2.3395851762211652,10.001,-0.0005924096331000328,0.7499123604700992,-3.452266338686319,1.1015920634828789,-4.050434710935169,1.858987240459798,10.695094275113496
000-BBW-825_CDZ_2461246.45173611.FITS,2461246.45173611,2026-07-24,2026.5615116057802,0.8078887014789125,23.807888701478912,RC14 + UVEX_600 + Atik460EX,7800,2.226180031984145,10.011,0.001513889990746975,0.7560963758452596,-3.4178541906002424,1.1178272728952585,-4.053797618810343,1.9906847923958093,11.119286821198573
000-BBW-825_CDZ_2461247.4409838.FITS,2461247.4409838,2026-07-25,2026.5642218734254,0.812236034011935,23.812236034011935,RC14 + UVEX_600 + Atik460EX,6000,2.1409474613051795,9.983,-0.0017638001590967178,0.7690237800492535,-3.2655844115696566,1.1263992964042133,-3.8198563501082594,2.0640321899339438,12.051451839333033
000-BBW-825_CDZ_2461248.49956019.FITS,2461248.49956019,2026-07-26,2026.567122082712,0.816888037369754,23.816888037369754,RC14 + UVEX_600 + Atik460EX,6000,2.3294725207720206,10.006,-0.0017801900394260883,0.7635211300312312,-3.3056309542773583,1.0934795427387185,-3.9662439318520093,1.9170612615841978,10.67387673798288
000-BBW-825_CDZ_2461249.4590625.FITS,2461249.4590625,2026-07-27,2026.569750856164,0.8211046513161726,23.821104651316173,RC14 + UVEX_600 + Atik460EX,9000,2.181285793975809,10.026,-0.0006625000387430191,0.7632884898487424,-3.2473034703905714,1.050635922355634,-4.228639974378774,1.6874141473892297,8.727289497426533
000-BBW-825_CDZ_2461252.45553241.FITS,2461252.45553241,2026-07-30,2026.5779603627677,0.8342728914356385,23.83427289143564,RC14 + UVEX_600 + Atik460EX,9000,2.3826853798861993,10.024,-0.0009524100460112095,0.7606518422217237,-3.2266311717518863,1.0979037175545938,-4.081490407958391,1.781116245763181,10.013465662325272
000-BBW-825_CDZ_2461254.45596065.FITS,2461254.45596065,2026-08-01,2026.5834409880822,0.8430639423030186,23.84306394230302,RC14 + UVEX_600 + Atik460EX,9000,2.7513407498214657,10.62,-0.0024306499399244785,0.7555539637946553,-3.400088562682328,1.0951190927815875,-3.956220930603732,1.7366550054968648,9.488362633351162
000-BBW-825_CDZ_2461255.45671296.FITS,2461255.45671296,2026-08-02,2026.5861827752324,0.8474618328576646,23.847461832857665,RC14 + UVEX_600 + Atik460EX,9000,2.486534978157622,10.061,-0.0008829599246382713,0.7515847239550194,-3.3971205739325234,1.0776416750729865,-4.196690620652412,1.683457833992886,9.246397593440749
000-BBW-825_CDZ_2461256.45231482.FITS,2461256.45231482,2026-08-03,2026.588910451562,0.851837089327109,23.85183708932711,RC14 + UVEX_600 + Atik460EX,9000,2.427057671276501,10.133,0.038252179976552725,0.7516319086835243,-3.3799552497133227,1.1093273502552008,-4.059754973509435,1.7934570731335346,10.085162591081314
000-BBW-825_CDZ_2461257.45208333.FITS,2461257.45208333,2026-08-04,2026.5916495433703,0.8562306564904034,23.856230656490403,RC14 + UVEX_600 + Atik460EX,9000,2.4184895440163254,10.042,-0.0010233302600681782,0.7580288754829287,-3.37703004343908,1.0889032263567935,-4.152770405873385,1.9324760789267346,11.241379819116377
000-BBW-825_CDZ_2461258.46186343.FITS,2461258.46186343,2026-08-05,2026.5944160641923,0.8606682204319611,23.86066822043196,RC14 + UVEX_600 + Atik460EX,9000,2.3739205740213367,10.092,-0.0010434300638735294,0.7873562528190027,-3.0016316963363288,1.071044086505756,-4.017982916738415,1.9275308789828698,11.058685004430085
000-BBW-825_CDZ_2461259.46006944.FITS,2461259.46006944,2026-08-06,2026.5971508751777,0.8650549210553891,23.86505492105539,RC14 + UVEX_600 + Atik460EX,10200,1.2575991197542273,10.116,0.0010805600322782993,0.7867698353182101,-2.9717979847951757,1.0793119831076547,-3.6490307509033952,1.9808354682024347,11.744906836215467
000-BBW-825_CDZ_2461260.45148148.FITS,2461260.45148148,2026-08-07,2026.5998670725482,0.8694117650068236,23.869411765006824,RC14 + UVEX_600 + Atik460EX,9000,2.3346189027344932,10.148,-0.0010314802639186382,0.7665256899970376,-3.3635790620631605,1.0907249223925948,-3.788943945578828,2.0620073513746915,12.105229064486487
000-BBW-825_CDZ_2461261.45100694.FITS,2461261.45100694,2026-08-08,2026.6026054984661,0.873804264066159,23.87380426406616,RC14 + UVEX_600 + Atik460EX,9000,1.2598921721387506,10.17,-0.00187694001942873,0.7672590088875683,-3.2636929846655547,1.1192680861269642,-3.381380770734218,2.028639941591617,11.8943386297422
000-BBW-825_CDZ_2461262.45217593.FITS,2461262.45217593,2026-08-09,2026.6053484272059,0.8782039857573096,23.87820398575731,RC14 + UVEX_600 + Atik460EX,9000,2.3603693514114994,10.139,-0.001035930123180151,0.7708476960452862,-3.12834595760998,1.096346613762013,-3.5127440769205047,2.0337091222602264,12.04745959790351
000-BBW-825_CDZ_2461263.44899306.FITS,2461263.44899306,2026-08-10,2026.6080794330405,0.8825845828304466,23.882584582830447,RC14 + UVEX_600 + Atik460EX,9000,2.2582549172385447,10.18,-0.0005030599422752857,0.7662859122643657,-3.298966793476051,1.1176567111336129,-3.5295808339136663,1.9938106270644538,11.545164707187157
000-BBW-825_CDZ_2461264.44834491.FITS,2461264.44834491,2026-08-11,2026.6108173833152,0.8869763189472728,23.886976318947273,RC14 + UVEX_600 + Atik460EX,9000,2.2341563161157016,10.205,0.0008560898713767529,0.7636086512577803,-3.331364517615591,1.087990725297675,-3.7022490924546023,1.9220128357661757,10.664587944030965
000-BBW-825_CDZ_2461265.42956019.FITS,2461265.42956019,2026-08-12,2026.6135056443563,0.8912883523743069,23.891288352374307,RC14 + UVEX_600 + Atik460EX,6000,2.2060967659339608,10.195,0.0013498100452125072,0.7364589929280833,-3.3853998997773322,1.0776599568243508,-3.790110326329947,1.7785171149255037,9.495706574679605
000-BBW-825_CDZ_2461266.42851852.FITS,2461266.42851852,2026-08-13,2026.6162425164937,0.8956783591337754,23.895678359133775,RC14 + UVEX_600 + Atik460EX,6000,2.319644894176774,10.19,-0.002178520429879427,0.7698843615205335,-3.2820552235405387,1.0723359631314089,-3.830213253261363,1.7478081809453365,9.644403138261582
000-BBW-825_CDZ_2461267.42719907.FITS,2461267.42719907,2026-08-14,2026.6189786275886,0.9000671451635398,23.90006714516354,RC14 + UVEX_600 + Atik460EX,6000,2.248994050541224,10.22,-4.906998947262764e-05,0.7523148951396565,-3.3681451436652123,1.0570336277780257,-4.1367079731469465,1.6628021765839467,8.787340749644633
000-BBW-825_CDZ_2461268.42328704.FITS,2461268.42328704,2026-08-15,2026.6217076357264,0.9044445378838759,23.904444537883876,RC14 + UVEX_600 + Atik460EX,5400,2.1947859013261106,10.22,-0.0009720399975776672,0.7664875846041714,-3.3104468327601144,1.0561030162380403,-4.0949997233639674,1.599709056459467,8.384170118596764
000-BBW-825_CDZ_2461275.42105324.FITS,2461275.42105324,2026-08-22,2026.640879597918,0.9351968125207399,23.93519681252074,RC14 + UVEX_600 + Atik460EX,5400,2.1392110561259354,10.214,-0.002323240041732788,0.7761044509421877,-3.149703852428891,1.0661553901496508,-3.4367991355617997,1.9171903871835632,11.436656839144247
000-BBW-825_CDZ_2461276.41726852.FITS,2461276.41726852,2026-08-23,2026.64360895485,0.9395747647153314,23.93957476471533,RC14 + UVEX_600 + Atik460EX,5400,2.192328995472461,10.222,-0.001378520391881466,0.7671270873434507,-3.265474292830931,1.1072245575912556,-3.133829879124722,1.9548118058843467,11.994422744706865
000-BBW-825_CDZ_2461277.42173611.FITS,2461277.42173611,2026-08-24,2026.6463609208492,0.9439889823816507,23.94398898238165,RC14 + UVEX_600 + Atik460EX,6000,2.2554108754094195,10.208,-0.001776109915226698,0.7613898287519864,-3.3288965916139266,1.131822377665982,-3.2175628889278656,1.9466511186088755,12.116037247853194
000-BBW-825_CDZ_2461281.388125.FITS,2461281.388125,2026-08-28,2026.6572277397263,0.9614196133826916,23.96141961338269,RC14 + UVEX_600 + Atik460EX,600,2.124572604423908,10.21,-0.0007250001654028893,0.7766097158224011,-3.191582676377645,1.176281106685855,-2.758548458224061,2.041629717564171,12.628836058355805
